id,product_id,competitor_name,competitor_price,scraped_at
6eaa19c6-d007-4c8b-9da0-39badd582c3f,d24ddc34-f07f-425c-a387-13f751844995,Tata CLiQ,708.58,2022-03-03T01:20:49.000000
6753219f-1dd1-4ddb-aebc-f3703e33b4c8,b608f327-52ca-430b-8121-bdb804215792,Meesho,2261.41,2026-04-23T02:07:02.000000
1de279bf-7628-4bca-8adc-9af6a6a8c0d7,745fdb21-1c47-4994-90d0-677e133060a7,Flipkart,708.0,2022-04-29T01:56:29.000000
b9da2dfc-f8d4-4b50-8208-662c3c35c864,db4d38d8-da76-45df-a223-5dd2258e431a,Tata CLiQ,3395.36,2026-08-02T15:29:33.000000
1c6aae7f-add6-4674-9098-8552ca48c346,ee55fd12-d3b2-4eff-a2c4-f6758c750e96,Meesho,2054.43,2022-07-20T17:42:21.000000
3afb3cd7-1954-40bb-8fb9-35d89ca17698,f73def59-7ec1-44b8-bc45-9de4755e7792,Croma,1642.21,2022-10-11T18:11:19.000000
6ef1dabc-2a31-4d6b-9ade-2ee064e976e5,3db4228a-0c41-450b-90be-7957312ae6bf,Reliance Digital,484.98,2024-03-24T22:06:15.000000
43cf91ff-005b-43db-b2ea-4433978fcdd3,a8ce094b-ae10-4bf1-941d-c1950cc18831,Tata CLiQ,2990.22,2023-10-22T03:40:53.000000
b6202b95-584c-4070-a53a-b27f576adb50,f0e1dc90-af8a-407d-94e0-ac88ed7521df,Reliance Digital,526.56,2025-01-12T10:08:34.000000
c1c12e34-0c7a-4483-8c48-795f006c26cd,8d550cce-b51d-4031-afbd-d2fb4583d117,Flipkart,274.8,2023-03-17T04:21:43.000000
833de51d-8959-4c95-9010-e8e4c3df5970,53daa991-886f-4f39-847a-2ece359a5ab3,Croma,4573.19,2025-01-17T14:25:43.000000
6f371c22-68c1-4e67-bcbc-6baa986876b0,c9bfdc2b-ac03-4730-8137-42035b88aaea,Amazon India,6472.98,2022-07-08T02:41:41.000000
31f57bb4-bd38-440b-bea8-8f2795bec4c2,ebd2b50e-b7d0-42ff-ba88-0df575963d1e,Reliance Digital,2444.6,2026-08-09T00:38:26.000000
0b90fa0d-3cc7-4fdf-851c-e8c703f6cd69,5786ea61-e554-4f65-b6b7-c3f4fd0a8927,Flipkart,3038.26,2022-09-13T13:38:33.000000
c4d6e7d1-6769-4878-b171-6ec65d79cc8e,93dd4b7d-d8a5-4b31-958e-c35862c9e670,Croma,325.73,2024-01-14T17:10:08.000000
39f91b73-f40f-4dd6-bda6-b23eca328b3d,a42bea13-6e3e-47ae-93f3-c688351f3f2b,Croma,3371.78,2026-02-22T10:27:03.000000
4ee55096-9041-4bec-b9be-ba2b3b6a9839,0c2c12c9-4433-4a88-9241-e78eae060a16,Croma,884.82,2022-08-08T01:45:14.000000
7f1d3d5e-d14d-4e49-b3e1-c30f09c46dda,1224dcb9-7363-43d1-a356-53ec4c76eeb2,Croma,2481.22,2026-08-28T19:44:01.000000
11d34948-9a27-40d9-ad27-b1cec1e9b258,943ffcd6-1000-4246-a0a2-db3572b827a6,Myntra,1079.27,2021-11-20T23:20:05.000000
7d4d360f-34e6-4473-a52e-e657c37ef230,acfbec42-da58-45ed-bff4-a08a169ad6fa,Tata CLiQ,2459.51,2022-02-07T15:46:19.000000
811d7029-ffb0-4c41-abf3-9118e36185be,68632aee-dd49-4a76-acf5-4c533eb7f9ac,Meesho,2581.5,2023-07-24T20:37:16.000000
45d1c4e7-9858-49c1-a1b7-c47613e5485c,c2e91902-1d48-433c-9106-8b1290f2f0d9,Myntra,1657.86,2023-04-15T05:13:19.000000
edbc05fe-c274-4ae9-a2a5-f4361c672b2c,f377cee9-332b-42f4-89df-a9cae939b2d8,Croma,2116.35,2024-04-28T21:10:14.000000
48aac4ba-fa6e-4b2b-a1da-270cac6f340d,551b9d7c-ea56-4a40-bc89-c3394a67a78f,Tata CLiQ,1674.04,2026-04-25T21:02:46.000000
cab323ae-08de-427b-8d07-1d2b85b860c3,eec6c7ff-9795-48c1-94b3-f0a3224a1968,Croma,9162.31,2022-12-30T04:19:50.000000
8b059a61-6b98-4667-a808-dbce64b45cbb,f7190ead-2cee-4678-8787-3a49b3a8cce4,Meesho,1370.43,2023-01-26T03:31:09.000000
970dc04a-2456-4a1b-95b7-0788e734b48e,745fdb21-1c47-4994-90d0-677e133060a7,Meesho,800.36,2023-11-23T18:02:42.000000
65a1e2b3-b6ee-40de-8e1c-b9da21ee614f,c87729bb-0b29-4f78-a7a4-dc5ee1b2c70e,Croma,2804.9,2024-04-04T23:25:06.000000
7ef3a043-42ae-419b-a84a-9e2d42e093bf,09af1a2c-c18c-46ba-aee6-6fa64f91da88,Croma,1468.73,2025-02-08T09:58:33.000000
57c85fb9-a907-4ee5-ade7-d554ddb18c03,9b7dccb9-7696-4366-918a-57622a3c5dd7,Flipkart,636.93,2023-09-05T04:53:15.000000
e4f52f02-722d-4710-a4d6-63ed99cf4122,9787f620-17a4-46f6-8636-627386c41400,Flipkart,2217.32,2021-12-15T04:20:11.000000
4d407386-daad-4460-9a5c-c27a8ad7b841,d24ddc34-f07f-425c-a387-13f751844995,Meesho,745.09,2024-05-31T01:38:53.000000
a9f9b2e4-416e-4ff0-a708-61093b7b55ec,53d3606e-c05d-49ed-a4b3-b6a6b23b7626,Myntra,635.91,2024-07-05T12:46:53.000000
6a8b6924-bf16-473e-8c03-8fa04190da66,d032273b-494c-4f06-97f4-d6d611479a19,Flipkart,7118.34,2022-05-04T09:41:52.000000
a8fc945a-e33c-4a1b-b763-1dea326ae2dd,2258402e-1684-4d4c-b781-68dea8bc536f,Myntra,1116.95,2025-10-17T06:55:24.000000
1a0f0f1b-8341-45a5-bd11-3a516b7386ae,68632aee-dd49-4a76-acf5-4c533eb7f9ac,Croma,2513.29,2023-12-01T06:58:06.000000
84509a95-3537-4a73-a5c9-c4a70174a458,6ab60c13-be3f-4b25-ae4e-89d750dba382,Myntra,4478.69,2025-04-17T06:56:06.000000
eaca6d18-ce49-4ccb-9a15-a5f3d00de6f4,1969fa03-7785-4618-b0d3-3bd4c05f55f9,Croma,2086.22,2024-08-24T08:53:25.000000
e8583f88-5cbd-4790-9400-8eb98fe6458e,ebd2b50e-b7d0-42ff-ba88-0df575963d1e,Croma,2184.29,2024-03-04T12:42:08.000000
5d8e87a9-5fc1-42ea-8266-65c91f02b04c,d4b56b16-f7b1-48ec-a302-ef296defa4bf,Flipkart,2198.71,2024-09-18T00:48:08.000000
3e4b0c7d-fecc-4503-9065-f4cede60c92a,9b7dccb9-7696-4366-918a-57622a3c5dd7,Tata CLiQ,708.55,2023-06-19T18:53:51.000000
e1c142fd-e406-4c40-ba53-1678ee3e856c,0cabb4c1-6a1f-4843-a652-309c92c04122,Croma,2399.43,2023-06-07T15:06:24.000000
e2c73110-11a7-4351-b2f1-2ba3db3282ca,5786ea61-e554-4f65-b6b7-c3f4fd0a8927,Reliance Digital,2951.62,2022-03-16T00:45:59.000000
5e1755c6-b574-4839-9099-a466b197eb41,9e031026-947d-4b91-aa84-1671535cafbe,Amazon India,7987.13,2021-12-20T04:48:35.000000
99df088e-17e3-4b34-b45d-beed87201d98,3027d2a8-4084-4a13-b912-a1e3c36d2415,Croma,1924.42,2022-07-24T11:37:37.000000
a9db26c6-73db-449f-9e95-2422b2de392d,cefec4f3-b21b-48db-a7ac-1116319e0123,Tata CLiQ,670.07,2025-02-21T19:44:06.000000
7bb9af57-6d7e-4fbb-93e7-31c71b888b50,e01eb390-f896-43e5-8e0e-2827a454c009,Reliance Digital,4556.33,2021-11-23T09:35:31.000000
ffc64540-4076-428c-bb2e-66dd304c0816,fb0282ab-6277-40a1-8a7f-ffa8fba55fa8,Flipkart,407.24,2023-06-03T09:11:42.000000
bca4c532-554c-49d3-89b7-0caf12c231b2,c60db95a-c956-4bdc-9493-ef13dd75bf02,Amazon India,4717.93,2024-09-03T16:47:02.000000
6e7dc953-97a7-407c-a26d-c01f9b89f82d,a4c72e0a-1edc-44de-a8ee-3dfa95cbe986,Tata CLiQ,467.96,2022-07-12T13:19:34.000000
9d4f3e05-dd37-4373-8f6d-2dafe10a47a7,8193f07b-ad50-4756-8756-e3ac592ec4c4,Amazon India,4021.31,2025-09-08T10:36:18.000000
2d98b706-bfbf-4ba5-8354-06f16c0d972d,53daa991-886f-4f39-847a-2ece359a5ab3,Meesho,5179.86,2025-01-02T22:16:28.000000
cf57b1d1-171a-41b6-942c-8c30795f4c80,009c768a-4d60-47f5-9d39-9e1aceb14b5a,Reliance Digital,873.68,2023-06-03T22:53:29.000000
cb9803c8-93e6-404f-a70d-d91ee8fe73e6,1c30a720-451c-458e-bee4-489d7051cf73,Flipkart,1977.72,2025-12-19T13:01:09.000000
1009dee5-1f4d-4770-830f-b256ba525b2d,813ae357-26e2-4e97-be05-5780f97b830b,Myntra,726.94,2022-08-30T15:50:10.000000
7456fc92-9ae2-47df-846b-4a7b3840be84,64e13bf5-5820-4d3b-893d-434bfca80448,Flipkart,2265.04,2023-09-17T23:11:28.000000
5a2a59c5-d8b3-41ad-9595-2498d2e88aa3,8d550cce-b51d-4031-afbd-d2fb4583d117,Croma,253.69,2026-05-19T17:08:25.000000
e0e14a51-6d00-410b-a569-d8c554408c4b,009c768a-4d60-47f5-9d39-9e1aceb14b5a,Reliance Digital,954.88,2023-02-16T04:48:22.000000
98a7c23d-4876-4836-8ea9-9bc41fc83926,c5778789-2512-4d5c-9ae6-07dc86466c46,Tata CLiQ,826.86,2024-02-26T00:58:46.000000
b175774f-88f6-441d-b663-72561a0b943d,2839a9df-511c-41e5-87cb-459448e7c318,Meesho,780.93,2024-05-22T19:24:48.000000
61d521c5-78db-44cd-abb3-284ba5ea21c9,3db4228a-0c41-450b-90be-7957312ae6bf,Meesho,455.4,2022-03-23T03:06:51.000000
66ebc5c6-d437-45d1-a7de-7375f97ef392,1fa92a73-ee85-460f-99ab-6de0b6c17fcd,Croma,546.75,2022-03-05T02:09:51.000000
97818e5d-3514-4ef3-9d90-98dd288dec4b,9e3d628e-8cb7-4b84-b230-63b5fad0d309,Myntra,1224.57,2025-04-21T17:32:39.000000
08bfe59f-a619-4b2f-abdf-4645b7511006,0c2c12c9-4433-4a88-9241-e78eae060a16,Meesho,935.37,2022-10-17T11:56:41.000000
2614b11e-1349-421b-b7a3-cad14402b813,ce95e9fe-353b-4017-948a-2234e7504113,Croma,2615.3,2024-07-05T09:17:50.000000
9ebad55a-b253-4068-846c-acd3fea168ac,702d88d2-449c-4ed9-ab9d-25d61ce2fff8,Flipkart,8447.96,2022-03-05T00:17:09.000000
3b14a573-d557-4244-8c5c-f3fb7f706c56,663654e6-d5c3-4e54-8c51-0a1898edd362,Reliance Digital,2408.16,2025-06-04T08:35:06.000000
93746ca2-a1d3-4b5c-b0b9-e81b9cf686dc,eec6c7ff-9795-48c1-94b3-f0a3224a1968,Flipkart,8376.86,2026-08-11T12:45:59.000000
fc718e44-8e4f-43ef-9fe5-a27b26a0e91b,afa4434e-d6c3-48ad-aa7c-29b3973a5ed4,Reliance Digital,559.63,2026-02-23T05:06:05.000000
f4da94ad-7417-4645-86ec-4a5a74c1fc7a,1e8b9979-cb23-49ab-87f8-30e6a8a64cf1,Meesho,6573.56,2025-01-16T05:49:15.000000
f980adef-aab9-4702-a343-8ee84d353be1,36bbe2bc-b79f-4fbd-9906-4b45245e0183,Flipkart,1999.22,2024-03-16T03:14:40.000000
6b57882a-3830-4deb-a351-eb8c3d68a13b,f7190ead-2cee-4678-8787-3a49b3a8cce4,Croma,1314.57,2022-11-18T07:08:02.000000
26d0fb90-af6a-4c14-9e3a-bde41fb2d6d8,288c8665-6990-428c-abe4-e725779d35c9,Meesho,17135.49,2022-06-15T22:07:54.000000
e8c7fc9b-3734-4e0e-b427-8a1e539bc0c6,7ce81158-5cca-4cc9-a9d4-9b4608987b74,Myntra,484.52,2021-11-28T01:03:11.000000
7d236841-42c8-4937-a7d3-87a6b850f9b2,64e13bf5-5820-4d3b-893d-434bfca80448,Flipkart,2346.14,2022-04-27T12:07:58.000000
d3a697a1-4784-4f1d-9320-5f0207a1dda8,16dc8cda-f2c9-420c-940d-0554da281275,Amazon India,2113.37,2022-03-07T07:49:00.000000
10d0e0b2-dabd-432a-bfc8-42a93a555b3a,153aa701-869f-48a6-be63-84e5f05d105e,Myntra,723.23,2024-06-07T16:20:45.000000
c68f3d18-3768-42cf-947e-cf57850f9eb2,93104698-cbf4-45da-b103-48ef94c5d3dc,Tata CLiQ,397.07,2026-01-31T14:33:18.000000
4a4c9b22-2e93-45da-90b1-ba30fa37bbe0,eacc5804-f7b2-451c-8dd5-0a1d91a3d8c4,Amazon India,551.04,2023-06-24T09:03:31.000000
a365d7ed-4762-497f-be98-1e83bf651cff,21e21426-9444-4ae5-adc7-a91138fcdcf7,Meesho,4120.74,2024-09-24T11:42:44.000000
3e2afd97-4201-4ae7-b241-8759c14dc311,b0da0d89-bef2-40d7-8b33-98394317dcaf,Myntra,479.63,2024-01-08T01:20:03.000000
0265961e-2b23-47b2-9e1f-95b83582fe73,5bf77475-fb98-44a8-aa59-51b0240c9bdf,Reliance Digital,2124.63,2024-01-26T09:43:34.000000
4b1e57a0-8c47-40b4-a7bc-d195d7e5abd1,664fe812-aa0e-4874-9870-b84e29797e7a,Flipkart,21340.61,2023-08-19T13:43:10.000000
70aa97ad-a951-4773-bca5-ba066839dae4,d857c8df-976f-45c3-9daf-4f5c7942eda9,Croma,2408.01,2026-01-07T05:17:34.000000
ec9d993f-7cbb-4f2d-959a-36b10fb52120,143f2090-d601-4e5c-b53e-d2197c595e6b,Amazon India,2021.83,2022-11-24T00:17:12.000000
b5ceece8-a4fe-4c70-aee3-fbfc2a1ab79a,8db7918a-516c-404a-b5b0-6817a4c2a1f7,Croma,276.86,2026-05-04T07:59:48.000000
a3a3f71c-abfb-49c5-bb03-0651070d8e78,71b098f3-af00-4b5f-a71c-2fd61c801948,Meesho,3105.09,2025-12-27T23:02:48.000000
69cfd38a-97a9-4b8a-aa7e-3707e0335522,9fd2480f-cdce-4333-b7c1-5438ada3ebe1,Croma,677.7,2025-09-20T18:23:58.000000
3441cc38-f282-4495-a1ad-80b4c5117762,50c2567e-4006-484a-a113-30676c47e9c8,Amazon India,1204.4,2023-04-27T17:07:21.000000
51d6cc42-e0fe-42d7-a6c8-e40deb94112a,8193f07b-ad50-4756-8756-e3ac592ec4c4,Amazon India,4192.06,2025-05-22T12:08:30.000000
77fdb13b-30e8-48c4-aebe-cf8cf341d628,451f4282-2beb-423c-874f-d989b4941ecc,Croma,1869.62,2024-09-21T11:29:10.000000
4e215e22-a0a1-444b-a89d-91e0a8311944,c4df47a4-ee1d-4940-bfab-e9cca04a902b,Flipkart,433.6,2026-08-13T13:15:14.000000
738aa9eb-c9c2-4c55-b8d1-b6d48e4583a9,143f2090-d601-4e5c-b53e-d2197c595e6b,Amazon India,2339.86,2024-04-30T02:17:20.000000
54f426f7-3c46-4296-9508-96246726dc25,ef447761-b274-4808-b18e-cdc8396e706a,Croma,6596.86,2023-10-06T17:56:06.000000
17428aac-2501-4b4e-98b2-bdf293f4ca71,420b9f94-6098-4302-afa6-2ec9093f8267,Flipkart,2558.94,2026-04-26T05:49:46.000000
20790084-fe82-4d72-b021-1b679696a551,5f03889a-7d5c-4f17-ae3d-4dd8b2cbf885,Reliance Digital,372.23,2022-03-11T03:47:03.000000
744d8820-17d6-4d7a-b5aa-4bdf64b4b869,8a0d3b57-999b-41fe-9e5d-fabdac6f7813,Croma,2036.9,2022-11-06T13:40:48.000000
08a40a80-df54-4e1f-a004-dfcea9a2ae09,745fdb21-1c47-4994-90d0-677e133060a7,Meesho,787.47,2022-05-29T06:05:29.000000
51b2b67a-9863-4a3a-973b-5f8c88e8e855,a1d47f25-10e9-425d-965b-cff1f0a47e85,Tata CLiQ,1874.15,2025-11-10T23:32:01.000000
854aca18-eec4-4c56-ae80-02e0c90ed715,64e13bf5-5820-4d3b-893d-434bfca80448,Reliance Digital,2429.69,2024-05-14T07:21:11.000000
029815cc-3c58-4e97-8489-97753a687c40,9d0f81b6-1eb7-45af-b116-d964c38b301d,Croma,1946.8,2024-07-02T13:58:29.000000
8a9372c5-52c0-4d1d-8ed0-5b878983e62d,eacc5804-f7b2-451c-8dd5-0a1d91a3d8c4,Myntra,516.86,2022-04-01T10:34:01.000000
5c5ca467-54f8-4079-a239-e6245a930504,e7a814e7-4a9b-427d-944a-f6d41373b957,Flipkart,4098.51,2024-02-26T02:17:47.000000
52725a7d-22fe-4789-b17e-ca26cb7f9970,2597b5a3-f2f2-458c-9a78-8be6620767a2,Amazon India,1304.58,2025-10-19T23:08:42.000000
944b66d4-bbd3-4466-b6fc-0e64bf4b7df2,f09a5064-6734-4fc9-afb2-7017aa97b41b,Reliance Digital,459.81,2023-05-22T14:07:52.000000
4ad872b3-ac14-4fd1-8879-aeeac69da9cf,86914300-7c5b-41e2-a773-f681a3a27bb7,Croma,16992.89,2024-02-22T06:22:35.000000
1d4b2132-ca2e-4806-98d5-2f7db7c8ffb4,5b8c4731-b9f9-4565-85fe-c7d5692bb531,Croma,4834.14,2026-07-15T18:29:38.000000
24303aa2-fc39-4e46-8dcb-dfad77cc0b59,ae86c02f-9cd3-48b9-b148-6b0c503b8ca8,Myntra,3768.96,2022-12-02T11:19:10.000000
6259c8e4-80bc-4827-9da3-f77f0ee7c518,a4c72e0a-1edc-44de-a8ee-3dfa95cbe986,Croma,424.29,2024-08-21T16:08:25.000000
a8fe8c16-6e4b-4b0a-8b13-2e3a7baed1ca,4fb56175-22a0-46fb-ab53-69c95841afe6,Myntra,363.28,2024-08-24T06:54:07.000000
7c14970d-cf73-4ed5-898c-af1c27a2fdd3,50f5ebcc-c423-4765-bf09-417b77c3dc50,Myntra,894.31,2022-12-27T14:12:23.000000
33ecf38d-b69a-4607-8a5a-28581373e4ca,3868f824-bfd8-43dc-9d6d-1b95e3811aa7,Myntra,4756.63,2025-10-14T11:00:18.000000
cb7af380-994d-4b2c-aad9-a19afafd5dc6,c87729bb-0b29-4f78-a7a4-dc5ee1b2c70e,Amazon India,3163.71,2023-09-09T08:16:57.000000
a0e63965-dbc6-426c-b2a7-8baae83c27bf,451f4282-2beb-423c-874f-d989b4941ecc,Amazon India,1840.95,2023-09-25T16:16:05.000000
993f5384-5e5a-4de9-ac97-69bf29df1e64,9f306c3e-12a4-4590-9737-489d129bd6af,Tata CLiQ,512.25,2022-10-28T14:26:02.000000
ab3c75c4-0054-4c31-adfd-d7746c4d308e,86914300-7c5b-41e2-a773-f681a3a27bb7,Meesho,19451.86,2024-03-01T08:23:36.000000
58f76d81-c30c-4eae-a647-653cde97f869,c4cac175-2e4f-4288-b595-60fbf40c8564,Amazon India,3524.13,2024-07-02T02:02:27.000000
f4e7d412-9c6b-46a5-8316-efee4d3d3228,68632aee-dd49-4a76-acf5-4c533eb7f9ac,Myntra,2543.62,2024-01-21T15:05:36.000000
41bb879e-5ddc-483c-bfca-3462677acf79,f7190ead-2cee-4678-8787-3a49b3a8cce4,Croma,1465.78,2023-04-28T12:03:55.000000
ff98727b-1dba-4d9e-8a25-370d6e6482e6,3f85b8c0-67d5-41f5-8025-1da9083fabf8,Flipkart,518.57,2024-06-26T14:56:44.000000
0a600744-70ff-4776-b908-c07a8cab3be5,b915780b-dca1-4fe0-9d41-bb1eed101603,Reliance Digital,869.63,2026-03-28T14:42:56.000000
83a62907-3d08-4788-a9b6-4e7ec3563e0d,acfbec42-da58-45ed-bff4-a08a169ad6fa,Amazon India,2695.12,2024-05-22T21:38:32.000000
00f74669-683f-4227-855f-b2cd576b91b9,fbd78605-855c-400f-a106-2b08b71fd5e6,Reliance Digital,947.67,2024-03-12T07:18:10.000000
f23e3470-73d6-4c67-b4cb-28dcecb13b3e,b3d56793-0260-4fcd-b034-7569d40d9662,Amazon India,4512.16,2022-02-09T10:09:02.000000
701b99f0-8a8a-40ce-8059-0eb8e8c2060a,143f2090-d601-4e5c-b53e-d2197c595e6b,Amazon India,2124.66,2025-06-08T16:26:01.000000
2282e481-8db2-46ee-a8c7-47e6aad4378b,d857c8df-976f-45c3-9daf-4f5c7942eda9,Meesho,2470.3,2023-04-21T20:53:52.000000
09a20a54-c4f6-4e92-8b61-36cd1b8bd1a7,d40baefd-76f4-49d8-8667-02e251c37a79,Amazon India,5394.41,2025-09-25T13:36:51.000000
f48f5c07-15b6-4ed0-a23f-f039c50e8d1f,d032273b-494c-4f06-97f4-d6d611479a19,Reliance Digital,6207.95,2024-08-16T13:46:01.000000
8ea71cce-4e69-4081-97bc-54d303781dec,a1d47f25-10e9-425d-965b-cff1f0a47e85,Tata CLiQ,1609.43,2023-12-23T07:45:41.000000
8375207e-a2e5-4692-8387-06c963cabea5,288c8665-6990-428c-abe4-e725779d35c9,Myntra,18901.11,2024-04-06T22:42:31.000000
25a0d0df-015a-431e-a5f4-f60fe692a283,7c183243-5272-4587-9156-17408f660442,Croma,23881.38,2023-05-19T00:25:55.000000
63237959-8a5a-4fb5-a612-684c454f72eb,45250c52-374a-44ba-94bf-e7f06fa17e83,Amazon India,500.6,2023-07-05T03:09:03.000000
00bdd268-cc15-464f-bf55-83f7ee3bd7fa,f819de33-fdff-41b2-a089-7dfac49fb08b,Myntra,4934.33,2025-05-09T21:32:07.000000
4f4d405e-6752-429d-8435-7ebf61e3fd84,fcf79acf-c860-4d95-8e91-92135d77a206,Reliance Digital,2682.69,2025-04-28T06:16:56.000000
bf0a1e49-aa78-423e-813e-e92098a0ef24,9787f620-17a4-46f6-8636-627386c41400,Flipkart,2313.13,2023-11-18T05:16:40.000000
65bd73ee-8f0e-4fcd-ad03-d7111cd02fd9,65bcbec2-d2c5-41df-8bdc-557d5b499702,Meesho,1876.97,2026-04-22T00:56:02.000000
49e929ec-ea68-4451-a376-a51d2aa2fa3c,33dfbf71-5b00-4493-91b7-f0bc444c23af,Meesho,3332.28,2025-02-27T04:34:57.000000
39946430-5476-4bb1-8292-56d2f3acaa4a,90a9f79b-f0a0-4aee-8c08-e0a51d3f182a,Amazon India,843.78,2024-07-24T22:29:23.000000
e9e4384c-2d3d-46c9-9292-115f5c37118d,34608b38-f08f-47c8-86ef-70c3b21847bf,Flipkart,73226.81,2026-02-19T07:56:12.000000
d4197d9b-b8de-4729-b6d4-4f6f53741e72,73cfea33-1c89-46fb-ba4c-3847c81ccfec,Flipkart,20726.01,2024-12-10T04:48:06.000000
efc17e28-89f7-4af5-8f5c-fcd8d7677bea,cefec4f3-b21b-48db-a7ac-1116319e0123,Croma,594.39,2023-02-15T05:01:47.000000
37d76d80-3421-48d8-99e9-be74189d20e3,fd4b61ad-34a5-4df8-aeb2-885c74b98c68,Meesho,4593.79,2025-07-22T03:10:47.000000
60ed72bd-ef08-4589-b0f3-19904ad2631e,03cf4841-9a16-4d21-9806-79dbcf08120d,Reliance Digital,36122.01,2026-08-26T08:55:33.000000
6d1c3d28-8d7a-45bc-b9b5-0e1947551106,2839a9df-511c-41e5-87cb-459448e7c318,Amazon India,748.05,2023-06-29T13:23:49.000000
abc02825-5585-40d1-bafa-87dd42ade201,7b5ee361-759b-4a1c-8cbe-97b89b90a54f,Myntra,36351.47,2024-04-19T08:40:45.000000
1ae4a307-2a52-43a5-ad79-94bcc1b329dd,eacc5804-f7b2-451c-8dd5-0a1d91a3d8c4,Meesho,514.86,2021-12-21T21:12:20.000000
2e84bcfa-71d1-4659-897a-2af88ceb2053,8a0d3b57-999b-41fe-9e5d-fabdac6f7813,Croma,1787.15,2022-07-22T03:08:35.000000
7eff3a37-7d03-41ff-b1d3-8bbfe0f5ccc6,4d655a53-f024-4b40-8649-104f76d856ef,Reliance Digital,4149.01,2026-08-22T07:57:10.000000
65b3dce6-7046-454d-b5b1-bc4134ee8511,d834722f-5722-4955-a97f-1171c3722322,Amazon India,1285.16,2023-07-17T02:39:51.000000
51bbd554-90bc-42bc-97e2-b7cb637629c1,41c837ee-dfdb-4f7c-8658-c35524333e7b,Croma,5343.16,2025-01-13T19:24:44.000000
0943a8a3-1049-4809-9d37-689dd76f9b5c,bf510978-425c-4e2f-b4ee-1a1e61011389,Croma,23402.99,2022-08-27T09:34:01.000000
cc1082c3-e91a-4af6-9b1b-35ab336557d5,74b78229-10b6-451d-894d-b53b53a3ec65,Reliance Digital,4423.28,2022-02-12T13:36:23.000000
b96e5cad-8db1-4052-81a5-89623eeb4f35,f73def59-7ec1-44b8-bc45-9de4755e7792,Amazon India,1554.77,2024-02-25T08:20:44.000000
033b56b9-87f3-4e20-97bd-7b0a0394745a,afa7b6f8-8304-40a7-829f-2c63d36bf971,Amazon India,485.74,2022-10-07T03:37:02.000000
8a37a278-3602-4948-8b67-75137a7804d2,afa4434e-d6c3-48ad-aa7c-29b3973a5ed4,Flipkart,603.38,2024-10-26T11:25:23.000000
26df65dc-f395-4d53-adb8-83f12418cfb0,481e54b7-6d4f-4f98-8884-52eeb5094235,Amazon India,2728.75,2021-12-18T17:36:52.000000
5e585f32-f1dc-4059-830b-4b23a01e956e,815341bb-ad12-4286-b1f3-96a61032adde,Reliance Digital,487.4,2025-01-27T19:32:04.000000
a2ae805b-1d92-4495-86ce-e662c0098475,2839a9df-511c-41e5-87cb-459448e7c318,Reliance Digital,850.04,2025-05-31T20:31:17.000000
c6020bd3-1c90-409d-835d-8a382bdf0b91,09af1a2c-c18c-46ba-aee6-6fa64f91da88,Croma,1630.57,2022-04-05T04:20:04.000000
983c1ef0-0a51-42c0-bcae-1d0ce2d2f2a7,acfbec42-da58-45ed-bff4-a08a169ad6fa,Amazon India,2565.64,2024-06-07T11:12:53.000000
941512bf-bb26-498e-aa74-fc8885b2275f,4d16bc07-58c8-4b9b-b94a-6e4cfbee5960,Flipkart,1613.36,2026-06-28T20:08:42.000000
3e8a002d-c10f-4f6c-b005-e08ec03bba31,d40ef758-8bd5-45f7-91ca-4e54bb3c02ad,Reliance Digital,2201.87,2024-01-28T20:01:15.000000
74ba0906-07ff-40a7-ae69-0bad684ac3c3,bc942593-3c21-4565-b934-42a55afc8482,Meesho,544.36,2023-08-18T10:58:54.000000
6c5346e7-e348-4ecf-9bde-317212b24d5a,3db4228a-0c41-450b-90be-7957312ae6bf,Tata CLiQ,454.44,2024-09-04T17:57:27.000000
e0458051-af45-4f79-9744-9a8319b256cf,745fdb21-1c47-4994-90d0-677e133060a7,Croma,705.67,2024-11-09T14:13:44.000000
bae4e9db-c11d-424f-b0d4-fab3e22d4e91,c87729bb-0b29-4f78-a7a4-dc5ee1b2c70e,Amazon India,2866.87,2022-09-20T15:27:06.000000
fc9a7634-569e-496e-970b-3fad8c69574c,1ac45684-b9ac-4390-8ce2-3bb6f6ba4241,Reliance Digital,1851.97,2024-04-08T02:37:28.000000
ff589124-e4fd-47ed-b3f1-48178f399065,85ec85da-c65e-40b9-a297-d3f8a62f2280,Tata CLiQ,358.74,2024-09-16T19:58:49.000000
25adec0a-5609-4870-8286-f110fbd3a503,d2e5772e-a94a-407e-b287-2609aff815b9,Reliance Digital,5258.42,2023-11-30T19:37:11.000000
1f79c800-6d3b-4567-af2b-7f74e4c2e43e,3027d2a8-4084-4a13-b912-a1e3c36d2415,Meesho,1761.95,2025-02-02T10:48:48.000000
4b71216d-a239-4dd5-98e2-c91f06e3f1d8,8161ba46-065c-4f4c-997c-ab86f0e2f29e,Croma,2226.91,2023-03-30T13:14:09.000000
00806814-b733-48c2-b9b7-4f6816f5e51f,7c31c7ba-3814-4fb8-927b-8d0b3d69da7d,Myntra,3649.06,2025-11-16T22:24:20.000000
61992ff3-c0e2-4890-96a3-c5b6b5081e04,fad4b622-b1c4-43e0-b37f-df306fe138f4,Myntra,59306.78,2024-02-13T09:40:07.000000
